Distance,Correlation,Abs_Correlation
Distance (36 to 49),-0.5386948635748205,0.5386948635748205
Distance (3 to 66),-0.5386338477985899,0.5386338477985899
Distance (52 to 60),-0.538569896727814,0.538569896727814
Distance (5 to 59),-0.5383910491728363,0.5383910491728363
Distance (53 to 68),-0.538348591348254,0.538348591348254
Distance (8 to 60),-0.5383214517114973,0.5383214517114973
Distance (65 to 68),-0.5382207902170828,0.5382207902170828
Distance (14 to 64),-0.5381153149221869,0.5381153149221869
Distance (14 to 32),-0.5380450554094672,0.5380450554094672
Distance (36 to 57),-0.5378949779898278,0.5378949779898278
Distance (16 to 36),-0.5378256192584129,0.5378256192584129
Distance (8 to 59),-0.5377919500152364,0.5377919500152364
Distance (3 to 40),-0.5377151290658987,0.5377151290658987
Distance (16 to 34),-0.5376657274272634,0.5376657274272634
Distance (10 to 62),-0.5376244871844099,0.5376244871844099
Distance (3 to 37),-0.5376075224755215,0.5376075224755215
Distance (58 to 60),-0.5375956711785281,0.5375956711785281
Distance (33 to 57),-0.5375768085835521,0.5375768085835521
Distance (31 to 56),-0.5375613329818403,0.5375613329818403
Distance (50 to 57),-0.5374953544998401,0.5374953544998401
Distance (3 to 59),-0.5374904623286503,0.5374904623286503
Distance (16 to 35),-0.5374049079816933,0.5374049079816933
Distance (3 to 53),-0.5371971962637314,0.5371971962637314
Distance (5 to 62),-0.5371274667249263,0.5371274667249263
Distance (35 to 51),-0.5369257397726107,0.5369257397726107
Distance (33 to 54),-0.5368775672817414,0.5368775672817414
Distance (1 to 51),-0.5365589210272876,0.5365589210272876
Distance (4 to 36),-0.536478202190246,0.536478202190246
Distance (5 to 49),-0.5364416782510707,0.5364416782510707
Distance (61 to 65),-0.5363994450250442,0.5363994450250442
Distance (50 to 66),-0.5363601297571592,0.5363601297571592
Distance (35 to 49),-0.5363327418795863,0.5363327418795863
Distance (8 to 64),-0.5363300431486884,0.5363300431486884
Distance (1 to 32),-0.5362806891629079,0.5362806891629079
Distance (32 to 61),-0.5361687340847503,0.5361687340847503
Distance (52 to 55),-0.5361344438207164,0.5361344438207164
Distance (56 to 62),-0.5359492647501316,0.5359492647501316
Distance (5 to 50),-0.5359383197391171,0.5359383197391171
Distance (2 to 52),-0.5359087062147497,0.5359087062147497
Distance (14 to 33),-0.5358340112925881,0.5358340112925881
Distance (1 to 50),-0.535761283817351,0.535761283817351
Distance (50 to 51),-0.5357292510548101,0.5357292510548101
Distance (34 to 53),-0.535263698241349,0.535263698241349
Distance (15 to 32),-0.5352532887142237,0.5352532887142237
Distance (4 to 59),-0.5351577971647479,0.5351577971647479
Distance (4 to 32),-0.5348848711663708,0.5348848711663708
Distance (4 to 67),-0.5348462017626233,0.5348462017626233
Distance (54 to 58),-0.5348224088695064,0.5348224088695064
Distance (16 to 44),-0.5346154993390879,0.5346154993390879
Distance (33 to 58),-0.5345968688372659,0.5345968688372659
Distance (33 to 61),-0.5344902353398887,0.5344902353398887
Distance (4 to 63),-0.5344824332296007,0.5344824332296007
Distance (32 to 56),-0.5344810935119899,0.5344810935119899
Distance (29 to 43),-0.5344652366803206,0.5344652366803206
Distance (53 to 61),-0.5343404772346382,0.5343404772346382
Distance (25 to 45),-0.534243184038975,0.534243184038975
Distance (33 to 55),-0.5341457082188087,0.5341457082188087
Distance (16 to 27),-0.5341331314618272,0.5341331314618272
Distance (3 to 63),-0.5340604171455766,0.5340604171455766
Distance (35 to 54),-0.534059161424985,0.534059161424985
Distance (1 to 36),-0.5339352786482915,0.5339352786482915
Distance (64 to 68),-0.5338692091463931,0.5338692091463931
Distance (36 to 68),-0.5338585430196501,0.5338585430196501
Distance (15 to 29),-0.5338017046832293,0.5338017046832293
Distance (55 to 56),-0.5337257165975534,0.5337257165975534
Distance (34 to 49),-0.5334913352530514,0.5334913352530514
Distance (62 to 65),-0.533452628040977,0.533452628040977
Distance (35 to 52),-0.5334471649750586,0.5334471649750586
Distance (36 to 51),-0.5334438866711204,0.5334438866711204
Distance (34 to 55),-0.5333859455661322,0.5333859455661322
Distance (3 to 60),-0.5333696683519791,0.5333696683519791
Distance (30 to 40),-0.5331820690639696,0.5331820690639696
Distance (10 to 63),-0.5331764301089721,0.5331764301089721
Distance (61 to 64),-0.5330654796889339,0.5330654796889339
Distance (49 to 63),-0.5330465339710171,0.5330465339710171
Distance (58 to 65),-0.5330280031014161,0.5330280031014161
Distance (4 to 52),-0.5330237580487588,0.5330237580487588
Distance (52 to 56),-0.5329262706185013,0.5329262706185013
Distance (15 to 54),-0.5329203976363459,0.5329203976363459
Distance (14 to 53),-0.5329086100693036,0.5329086100693036
Distance (33 to 53),-0.5328686813068351,0.5328686813068351
Distance (3 to 29),-0.5328529540005873,0.5328529540005873
Distance (15 to 33),-0.5328132105099249,0.5328132105099249
Distance (2 to 49),-0.5327396396604037,0.5327396396604037
Distance (31 to 67),-0.532628656213385,0.532628656213385
Distance (32 to 55),-0.5325025283107726,0.5325025283107726
Distance (15 to 55),-0.5323665340689867,0.5323665340689867
Distance (15 to 53),-0.5323292017655392,0.5323292017655392
Distance (3 to 67),-0.5323265526171868,0.5323265526171868
Distance (49 to 52),-0.5323033688573143,0.5323033688573143
Distance (17 to 23),-0.5322584993750216,0.5322584993750216
Distance (4 to 35),-0.5322429746174555,0.5322429746174555
Distance (36 to 52),-0.5322278380609967,0.5322278380609967
Distance (16 to 43),-0.5322169568679314,0.5322169568679314
Distance (14 to 34),-0.5320694437998114,0.5320694437998114
Distance (54 to 67),-0.5318425537663031,0.5318425537663031
Distance (32 to 54),-0.5318252834316342,0.5318252834316342
Distance (2 to 28),-0.5317946594205615,0.5317946594205615
Distance (15 to 48),-0.5317941817541016,0.5317941817541016
Distance (14 to 54),-0.5317464587725844,0.5317464587725844
Distance (35 to 68),-0.5317402533824621,0.5317402533824621
Distance (1 to 33),-0.5315566162152926,0.5315566162152926
Distance (8 to 62),-0.5315080915050515,0.5315080915050515
Distance (55 to 66),-0.5314803793167509,0.5314803793167509
Distance (2 to 51),-0.5313304601664227,0.5313304601664227
Distance (36 to 55),-0.5311617674379095,0.5311617674379095
Distance (35 to 55),-0.5311354739138908,0.5311354739138908
Distance (1 to 35),-0.530799596707744,0.530799596707744
Distance (8 to 63),-0.5307316152079439,0.5307316152079439
Distance (2 to 36),-0.5307264723129298,0.5307264723129298
Distance (14 to 30),-0.5306469337328794,0.5306469337328794
Distance (17 to 29),-0.5306199058342336,0.5306199058342336
Distance (4 to 33),-0.5304350546544057,0.5304350546544057
Distance (32 to 57),-0.5304311409884207,0.5304311409884207
Distance (51 to 60),-0.5303733606197435,0.5303733606197435
Distance (65 to 67),-0.5302844555974304,0.5302844555974304
Distance (17 to 43),-0.5302598924927151,0.5302598924927151
Distance (36 to 61),-0.530175381497511,0.530175381497511
Distance (51 to 65),-0.5301489799139277,0.5301489799139277
Distance (32 to 59),-0.5299808287001402,0.5299808287001402
Distance (31 to 53),-0.5299368662586715,0.5299368662586715
Distance (13 to 31),-0.529888947422383,0.529888947422383
Distance (10 to 64),-0.5298372769096784,0.5298372769096784
Distance (14 to 55),-0.5298152028688548,0.5298152028688548
Distance (55 to 64),-0.5297089909272168,0.5297089909272168
Distance (3 to 68),-0.5296586672498024,0.5296586672498024
Distance (15 to 34),-0.5294914356745877,0.5294914356745877
Distance (2 to 32),-0.5294119309911743,0.5294119309911743
Distance (4 to 68),-0.5293922855420589,0.5293922855420589
Distance (9 to 62),-0.529242435961848,0.529242435961848
Distance (14 to 35),-0.5289532042034428,0.5289532042034428
Distance (3 to 62),-0.5289449938686467,0.5289449938686467
Distance (17 to 31),-0.5289034021890519,0.5289034021890519
Distance (3 to 52),-0.5288498109159689,0.5288498109159689
Distance (1 to 34),-0.5288333444374271,0.5288333444374271
Distance (17 to 24),-0.5287476144465802,0.5287476144465802
Distance (2 to 50),-0.5286627427280376,0.5286627427280376
Distance (49 to 58),-0.5285974580927454,0.5285974580927454
Distance (63 to 65),-0.5282279864910904,0.5282279864910904
Distance (4 to 31),-0.5282172182920406,0.5282172182920406
Distance (57 to 61),-0.5281254810876511,0.5281254810876511
Distance (9 to 64),-0.5280900738023652,0.5280900738023652
Distance (61 to 66),-0.5280569799254635,0.5280569799254635
Distance (17 to 30),-0.5278890161468377,0.5278890161468377
Distance (16 to 29),-0.5277155608311521,0.5277155608311521
Distance (3 to 36),-0.5277080086830913,0.5277080086830913
Distance (4 to 62),-0.5275518974594973,0.5275518974594973
Distance (4 to 34),-0.5273994484372246,0.5273994484372246
Distance (5 to 60),-0.5272582316087896,0.5272582316087896
Distance (14 to 36),-0.52705074316458,0.52705074316458
Distance (51 to 57),-0.5269513796446278,0.5269513796446278
Distance (49 to 67),-0.5268222068167581,0.5268222068167581
Distance (2 to 35),-0.5267753231512396,0.5267753231512396
Distance (3 to 61),-0.5266173290971331,0.5266173290971331
Distance (15 to 35),-0.5265879041086642,0.5265879041086642
Distance (34 to 68),-0.526539084759457,0.526539084759457
Distance (35 to 61),-0.5264472808754493,0.5264472808754493
Distance (33 to 65),-0.5263574557031573,0.5263574557031573
Distance (32 to 58),-0.5263456627258707,0.5263456627258707
Distance (4 to 60),-0.5261769806712189,0.5261769806712189
Distance (9 to 63),-0.5261041448643825,0.5261041448643825
Distance (4 to 61),-0.5258202865287778,0.5258202865287778
Distance (34 to 52),-0.525763966960521,0.525763966960521
Distance (2 to 33),-0.5254899276187529,0.5254899276187529
Distance (32 to 65),-0.525457017100561,0.525457017100561
Distance (4 to 51),-0.5251407805834755,0.5251407805834755
Distance (53 to 58),-0.524921824946154,0.524921824946154
Distance (56 to 63),-0.5249016443976692,0.5249016443976692
Distance (31 to 54),-0.5246055382781576,0.5246055382781576
Distance (53 to 55),-0.5243948026542211,0.5243948026542211
Distance (2 to 22),-0.5243861030550458,0.5243861030550458
Distance (15 to 36),-0.5241993586609559,0.5241993586609559
Distance (34 to 65),-0.5239917879732643,0.5239917879732643
Distance (32 to 53),-0.5239416236586331,0.5239416236586331
Distance (2 to 34),-0.5234936617485144,0.5234936617485144
Distance (3 to 41),-0.5233770757252503,0.5233770757252503
Distance (57 to 65),-0.5232607556773349,0.5232607556773349
Distance (36 to 54),-0.523244395965302,0.523244395965302
Distance (29 to 40),-0.523063924290841,0.523063924290841
Distance (36 to 67),-0.5229844596882924,0.5229844596882924
Distance (2 to 39),-0.5228502456512288,0.5228502456512288
Distance (54 to 55),-0.5227257002126445,0.5227257002126445
Distance (3 to 35),-0.5225941078779232,0.5225941078779232
Distance (59 to 60),-0.522479626588701,0.522479626588701
Distance (36 to 65),-0.522393745115569,0.522393745115569
Distance (2 to 29),-0.5219563153452524,0.5219563153452524
Distance (1 to 28),-0.5219336830189286,0.5219336830189286
Distance (34 to 61),-0.5216964532377694,0.5216964532377694
Distance (53 to 56),-0.521684419250129,0.521684419250129
Distance (3 to 51),-0.5216231162843017,0.5216231162843017
Distance (49 to 62),-0.5215853921120126,0.5215853921120126
Distance (33 to 52),-0.5215652694431184,0.5215652694431184
Distance (50 to 58),-0.5215360933289124,0.5215360933289124
Distance (52 to 65),-0.5214980415282595,0.5214980415282595
Distance (35 to 65),-0.5214138909773431,0.5214138909773431
Distance (49 to 51),-0.5212772338823414,0.5212772338823414
Distance (2 to 40),-0.5211637608948435,0.5211637608948435
Distance (31 to 66),-0.5210142429804633,0.5210142429804633
Distance (3 to 32),-0.5208735848622956,0.5208735848622956
Distance (53 to 54),-0.5207391410090139,0.5207391410090139
Distance (1 to 20),-0.5204480716072943,0.5204480716072943
Distance (49 to 60),-0.5203927743231496,0.5203927743231496
Distance (60 to 63),-0.5203159186915298,0.5203159186915298
Distance (3 to 30),-0.5193392311601724,0.5193392311601724
Distance (33 to 68),-0.5192708757693415,0.5192708757693415
Distance (49 to 59),-0.519212459547803,0.519212459547803
Distance (31 to 55),-0.518802317959185,0.518802317959185
Distance (16 to 30),-0.5184962278608677,0.5184962278608677
Distance (17 to 25),-0.5181920870002893,0.5181920870002893
Distance (3 to 33),-0.5181649432231171,0.5181649432231171
Distance (15 to 30),-0.5179664353379952,0.5179664353379952
Distance (1 to 19),-0.5176362462090897,0.5176362462090897
Distance (32 to 50),-0.5174099024148944,0.5174099024148944
Distance (35 to 67),-0.5173688192659536,0.5173688192659536
Distance (59 to 64),-0.5172361953286416,0.5172361953286416
Distance (3 to 34),-0.517205083322934,0.517205083322934
Distance (35 to 36),-0.5166837824213548,0.5166837824213548
Distance (33 to 36),-0.5164939312743646,0.5164939312743646
Distance (16 to 45),-0.5164034844924441,0.5164034844924441
Distance (34 to 36),-0.5159381329434561,0.5159381329434561
Distance (16 to 31),-0.5158208151772116,0.5158208151772116
Distance (15 to 47),-0.515667059848072,0.515667059848072
Distance (33 to 66),-0.5155135696736811,0.5155135696736811
Distance (14 to 31),-0.5153193739687266,0.5153193739687266
Distance (33 to 51),-0.5152377698297969,0.5152377698297969
Distance (1 to 29),-0.515231206502383,0.515231206502383
Distance (50 to 67),-0.5151856331360297,0.5151856331360297
Distance (54 to 57),-0.514823514827081,0.514823514827081
Distance (4 to 50),-0.5147116832457364,0.5147116832457364
Distance (3 to 50),-0.5145990668562794,0.5145990668562794
Distance (34 to 35),-0.5142687183572513,0.5142687183572513
Distance (31 to 65),-0.5138266732180125,0.5138266732180125
Distance (49 to 68),-0.5135068795083553,0.5135068795083553
Distance (62 to 66),-0.5134993233594556,0.5134993233594556
Distance (3 to 49),-0.5130867727957934,0.5130867727957934
Distance (32 to 66),-0.5128876209548752,0.5128876209548752
Distance (2 to 30),-0.5126283526039898,0.5126283526039898
Distance (3 to 42),-0.5125429079007975,0.5125429079007975
Distance (17 to 44),-0.512513930808532,0.512513930808532
Distance (1 to 31),-0.5124884294436073,0.5124884294436073
Distance (34 to 67),-0.5121662841125892,0.5121662841125892
Distance (51 to 66),-0.512026067602746,0.512026067602746
Distance (33 to 67),-0.5119270292555078,0.5119270292555078
Distance (2 to 38),-0.5118170247101269,0.5118170247101269
Distance (52 to 61),-0.5116396295726968,0.5116396295726968
Distance (32 to 36),-0.511626154989371,0.511626154989371
Distance (1 to 30),-0.5114910683173945,0.5114910683173945
Distance (61 to 63),-0.5114316331369752,0.5114316331369752
Distance (1 to 21),-0.5111220906020181,0.5111220906020181
Distance (16 to 48),-0.5110467767578556,0.5110467767578556
Distance (35 to 53),-0.5109468616560717,0.5109468616560717
Distance (58 to 61),-0.5109449786289053,0.5109449786289053
Distance (22 to 39),-0.5106116501022891,0.5106116501022891
Distance (32 to 52),-0.5103457423328381,0.5103457423328381
Distance (33 to 35),-0.5102613369686371,0.5102613369686371
Distance (52 to 59),-0.5102336795834655,0.5102336795834655
Distance (34 to 66),-0.5100356924789348,0.5100356924789348
Distance (32 to 68),-0.5096374987564739,0.5096374987564739
Distance (3 to 31),-0.5090960561880481,0.5090960561880481
Distance (2 to 31),-0.5088638418956859,0.5088638418956859
Distance (1 to 40),-0.5088587306434423,0.5088587306434423
Distance (65 to 66),-0.508335943888288,0.508335943888288
Distance (17 to 48),-0.5082268585211687,0.5082268585211687
Distance (15 to 31),-0.5081387626136032,0.5081387626136032
Distance (51 to 58),-0.5075919840022762,0.5075919840022762
Distance (36 to 53),-0.5069885437596224,0.5069885437596224
Distance (32 to 67),-0.5069289490649874,0.5069289490649874
Distance (36 to 66),-0.5061003596102246,0.5061003596102246
Distance (61 to 67),-0.5056641257531623,0.5056641257531623
Distance (64 to 65),-0.505492705087537,0.505492705087537
Distance (50 to 59),-0.5054604390753125,0.5054604390753125
Distance (57 to 62),-0.5050402240512963,0.5050402240512963
Distance (4 to 49),-0.5050235004708189,0.5050235004708189
Distance (51 to 59),-0.5044613570170158,0.5044613570170158
Distance (53 to 57),-0.5043495970635451,0.5043495970635451
Distance (35 to 66),-0.5034771968450403,0.5034771968450403
Distance (53 to 65),-0.5023464904328778,0.5023464904328778
Distance (50 to 60),-0.502289453974416,0.502289453974416
Distance (32 to 35),-0.5013164444282674,0.5013164444282674
Distance (56 to 65),-0.5006234439506749,0.5006234439506749
Distance (52 to 57),-0.5006063956712224,0.5006063956712224
Distance (49 to 50),-0.4992443042031663,0.4992443042031663
Distance (1 to 22),-0.49695553422332256,0.49695553422332256
Distance (2 to 41),-0.49607003710807246,0.49607003710807246
Distance (59 to 61),-0.49481596901302477,0.49481596901302477
Distance (31 to 35),-0.49386349728148865,0.49386349728148865
Distance (31 to 32),-0.4938222566976257,0.4938222566976257
Distance (32 to 51),-0.490879613640106,0.490879613640106
Distance (16 to 46),-0.48992690364006997,0.48992690364006997
Distance (51 to 61),-0.48923695195579475,0.48923695195579475
Distance (17 to 26),-0.48871682270577005,0.48871682270577005
Distance (54 to 56),-0.4882861743589091,0.4882861743589091
Distance (33 to 34),-0.48763351715268966,0.48763351715268966
Distance (60 to 62),-0.4873293502534757,0.4873293502534757
Distance (53 to 67),-0.4872895796242224,0.4872895796242224
Distance (60 to 61),-0.4862000424071725,0.4862000424071725
Distance (61 to 62),-0.4840830077312189,0.4840830077312189
Distance (1 to 39),-0.48378555273065005,0.48378555273065005
Distance (52 to 58),-0.48333129375021017,0.48333129375021017
Distance (54 to 66),-0.4810984983042873,0.4810984983042873
Distance (32 to 34),-0.48105045640928856,0.48105045640928856
Distance (56 to 64),-0.47907371560452683,0.47907371560452683
Distance (61 to 68),-0.47851143720560996,0.47851143720560996
Distance (1 to 41),-0.4778401051879254,0.4778401051879254
Distance (50 to 68),-0.4775292891899277,0.4775292891899277
Distance (52 to 68),-0.47673505413977924,0.47673505413977924
Distance (16 to 47),-0.4762629852863905,0.4762629852863905
Distance (2 to 37),-0.4757434203290711,0.4757434203290711
Distance (17 to 45),-0.47446281545417024,0.47446281545417024
Distance (54 to 65),-0.47444547740379184,0.47444547740379184
Distance (32 to 33),-0.4726519122271285,0.4726519122271285
Distance (31 to 36),-0.46998974209837163,0.46998974209837163
Distance (58 to 64),-0.46589727540580167,0.46589727540580167
Distance (63 to 68),-0.46553460843403316,0.46553460843403316
Distance (17 to 47),-0.4643497095701497,0.4643497095701497
Distance (2 to 42),-0.46379280710325527,0.46379280710325527
Distance (51 to 67),-0.46336685904391767,0.46336685904391767
Distance (59 to 63),-0.45820600311987303,0.45820600311987303
Distance (64 to 67),-0.455592403158383,0.455592403158383
Distance (52 to 66),-0.45512827637266473,0.45512827637266473
Distance (63 to 66),-0.45506916027237465,0.45506916027237465
Distance (57 to 63),-0.45494447497668045,0.45494447497668045
Distance (58 to 62),-0.4537171947107418,0.4537171947107418
Distance (1 to 38),-0.4443784552740332,0.4443784552740332
Distance (17 to 46),-0.4400601814296631,0.4400601814296631
Distance (1 to 18),-0.43572737221732877,0.43572737221732877
Distance (62 to 67),-0.4306787013643006,0.4306787013643006
Distance (17 to 27),-0.42944608547348284,0.42944608547348284
Distance (1 to 42),-0.42795014689970345,0.42795014689970345
Distance (50 to 61),-0.42152896812064344,0.42152896812064344
Distance (59 to 62),-0.4179230836437687,0.4179230836437687
Distance (51 to 68),-0.41254946383806923,0.41254946383806923
Distance (57 to 64),-0.40418779703751095,0.40418779703751095
Distance (58 to 63),-0.40009783909509744,0.40009783909509744
Distance (1 to 37),-0.39075910241684614,0.39075910241684614
Distance (53 to 66),-0.38754552434781,0.38754552434781
Distance (52 to 67),-0.3676736173580453,0.3676736173580453
Distance (62 to 68),-0.235665757718153,0.235665757718153
Distance (63 to 67),-0.21798798773309244,0.21798798773309244
Distance (64 to 66),-0.20078067306792374,0.20078067306792374
